# 400m跑道轨迹 421点
22.6873673,114.2082575
22.6873733,114.2082510
22.6873792,114.2082446
22.6873852,114.2082381
22.6873912,114.2082317
22.6873971,114.2082252
22.6874031,114.2082188
22.6874090,114.2082123
22.6874150,114.2082059
22.6874209,114.2081994
22.6874269,114.2081929
22.6874329,114.2081865
22.6874388,114.2081800
22.6874448,114.2081736
22.6874507,114.2081671
22.6874567,114.2081607
22.6874626,114.2081542
22.6874686,114.2081478
22.6874745,114.2081413
22.6874805,114.2081348
22.6874865,114.2081284
22.6874924,114.2081219
22.6874984,114.2081155
22.6875043,114.2081090
22.6875103,114.2081026
22.6875162,114.2080961
22.6875222,114.2080897
22.6875282,114.2080832
22.6875341,114.2080767
22.6875401,114.2080703
22.6875460,114.2080638
22.6875520,114.2080574
22.6875579,114.2080509
22.6875639,114.2080445
22.6875698,114.2080380
22.6875758,114.2080316
22.6875818,114.2080251
22.6875877,114.2080186
22.6875937,114.2080122
22.6875996,114.2080057
22.6876056,114.2079993
22.6876115,114.2079928
22.6876175,114.2079864
22.6876234,114.2079799
22.6876294,114.2079735
22.6876354,114.2079670
22.6876413,114.2079605
22.6876473,114.2079541
22.6876532,114.2079476
22.6876592,114.2079412
22.6876651,114.2079347
22.6876711,114.2079283
22.6876771,114.2079218
22.6876830,114.2079154
22.6876890,114.2079089
22.6876949,114.2079024
22.6877009,114.2078960
22.6877068,114.2078895
22.6877128,114.2078831
22.6877187,114.2078766
22.6877247,114.2078702
22.6877307,114.2078637
22.6877366,114.2078573
22.6877426,114.2078508
22.6877485,114.2078443
22.6877545,114.2078379
22.6877604,114.2078314
22.6877664,114.2078250
22.6877724,114.2078185
22.6877783,114.2078121
22.6877843,114.2078056
22.6877902,114.2077992
22.6877962,114.2077927
22.6878021,114.2077862
22.6878081,114.2077798
22.6878140,114.2077733
22.6878200,114.2077669
22.6878260,114.2077604
22.6878319,114.2077540
22.6878379,114.2077475
22.6878438,114.2077411
22.6878498,114.2077346
22.6878557,114.2077281
22.6878617,114.2077217
22.6878676,114.2077152
22.6878736,114.2077088
22.6878796,114.2077023
22.6878855,114.2076959
22.6878915,114.2076894
22.6878974,114.2076830
22.6879034,114.2076765
22.6879094,114.2076698
22.6879152,114.2076630
22.6879209,114.2076560
22.6879263,114.2076489
22.6879317,114.2076415
22.6879368,114.2076341
22.6879418,114.2076265
22.6879465,114.2076188
22.6879511,114.2076109
22.6879555,114.2076029
22.6879597,114.2075948
22.6879637,114.2075865
22.6879675,114.2075782
22.6879711,114.2075697
22.6879745,114.2075612
22.6879776,114.2075526
22.6879806,114.2075438
22.6879834,114.2075350
22.6879859,114.2075261
22.6879882,114.2075172
22.6879904,114.2075082
22.6879923,114.2074991
22.6879939,114.2074900
22.6879954,114.2074808
22.6879966,114.2074716
22.6879976,114.2074623
22.6879984,114.2074531
22.6879990,114.2074438
22.6879993,114.2074345
22.6879994,114.2074252
22.6879993,114.2074159
22.6879990,114.2074066
22.6879984,114.2073973
22.6879976,114.2073881
22.6879966,114.2073788
22.6879954,114.2073696
22.6879939,114.2073604
22.6879923,114.2073513
22.6879904,114.2073422
22.6879882,114.2073332
22.6879859,114.2073243
22.6879834,114.2073154
22.6879806,114.2073066
22.6879776,114.2072978
22.6879745,114.2072892
22.6879711,114.2072807
22.6879675,114.2072722
22.6879637,114.2072639
22.6879597,114.2072556
22.6879555,114.2072475
22.6879511,114.2072395
22.6879465,114.2072316
22.6879418,114.2072239
22.6879368,114.2072163
22.6879317,114.2072089
22.6879263,114.2072016
22.6879209,114.2071944
22.6879152,114.2071874
22.6879094,114.2071806
22.6879034,114.2071739
22.6878972,114.2071674
22.6878909,114.2071611
22.6878845,114.2071550
22.6878779,114.2071490
22.6878711,114.2071433
22.6878643,114.2071377
22.6878573,114.2071323
22.6878501,114.2071272
22.6878429,114.2071222
22.6878355,114.2071174
22.6878280,114.2071129
22.6878204,114.2071086
22.6878127,114.2071044
22.6878049,114.2071005
22.6877970,114.2070969
22.6877890,114.2070934
22.6877810,114.2070902
22.6877729,114.2070872
22.6877647,114.2070845
22.6877564,114.2070819
22.6877481,114.2070796
22.6877397,114.2070776
22.6877313,114.2070758
22.6877228,114.2070742
22.6877143,114.2070729
22.6877058,114.2070718
22.6876973,114.2070709
22.6876887,114.2070703
22.6876801,114.2070699
22.6876715,114.2070698
22.6876630,114.2070699
22.6876544,114.2070703
22.6876458,114.2070709
22.6876373,114.2070718
22.6876287,114.2070729
22.6876202,114.2070742
22.6876118,114.2070758
22.6876034,114.2070776
22.6875950,114.2070796
22.6875867,114.2070819
22.6875784,114.2070845
22.6875702,114.2070872
22.6875621,114.2070902
22.6875540,114.2070934
22.6875461,114.2070969
22.6875382,114.2071005
22.6875304,114.2071044
22.6875227,114.2071086
22.6875151,114.2071129
22.6875076,114.2071174
22.6875002,114.2071222
22.6874930,114.2071272
22.6874858,114.2071323
22.6874788,114.2071377
22.6874719,114.2071433
22.6874652,114.2071490
22.6874586,114.2071550
22.6874521,114.2071611
22.6874458,114.2071674
22.6874397,114.2071739
22.6874337,114.2071804
22.6874278,114.2071868
22.6874218,114.2071933
22.6874159,114.2071997
22.6874099,114.2072062
22.6874040,114.2072126
22.6873980,114.2072191
22.6873920,114.2072256
22.6873861,114.2072320
22.6873801,114.2072385
22.6873742,114.2072449
22.6873682,114.2072514
22.6873623,114.2072578
22.6873563,114.2072643
22.6873503,114.2072707
22.6873444,114.2072772
22.6873384,114.2072837
22.6873325,114.2072901
22.6873265,114.2072966
22.6873206,114.2073030
22.6873146,114.2073095
22.6873087,114.2073159
22.6873027,114.2073224
22.6872967,114.2073288
22.6872908,114.2073353
22.6872848,114.2073418
22.6872789,114.2073482
22.6872729,114.2073547
22.6872670,114.2073611
22.6872610,114.2073676
22.6872550,114.2073740
22.6872491,114.2073805
22.6872431,114.2073869
22.6872372,114.2073934
22.6872312,114.2073999
22.6872253,114.2074063
22.6872193,114.2074128
22.6872134,114.2074192
22.6872074,114.2074257
22.6872014,114.2074321
22.6871955,114.2074386
22.6871895,114.2074450
22.6871836,114.2074515
22.6871776,114.2074580
22.6871717,114.2074644
22.6871657,114.2074709
22.6871598,114.2074773
22.6871538,114.2074838
22.6871478,114.2074902
22.6871419,114.2074967
22.6871359,114.2075031
22.6871300,114.2075096
22.6871240,114.2075161
22.6871181,114.2075225
22.6871121,114.2075290
22.6871061,114.2075354
22.6871002,114.2075419
22.6870942,114.2075483
22.6870883,114.2075548
22.6870823,114.2075612
22.6870764,114.2075677
22.6870704,114.2075742
22.6870645,114.2075806
22.6870585,114.2075871
22.6870525,114.2075935
22.6870466,114.2076000
22.6870406,114.2076064
22.6870347,114.2076129
22.6870287,114.2076193
22.6870228,114.2076258
22.6870168,114.2076323
22.6870108,114.2076387
22.6870049,114.2076452
22.6869989,114.2076516
22.6869930,114.2076581
22.6869870,114.2076645
22.6869811,114.2076710
22.6869751,114.2076774
22.6869692,114.2076839
22.6869632,114.2076904
22.6869572,114.2076968
22.6869513,114.2077033
22.6869453,114.2077097
22.6869394,114.2077162
22.6869334,114.2077226
22.6869275,114.2077291
22.6869215,114.2077355
22.6869156,114.2077420
22.6869096,114.2077485
22.6869036,114.2077549
22.6868976,114.2077616
22.6868918,114.2077684
22.6868862,114.2077754
22.6868807,114.2077826
22.6868754,114.2077899
22.6868702,114.2077973
22.6868653,114.2078049
22.6868605,114.2078127
22.6868559,114.2078205
22.6868515,114.2078285
22.6868473,114.2078366
22.6868433,114.2078449
22.6868395,114.2078532
22.6868360,114.2078617
22.6868326,114.2078702
22.6868294,114.2078788
22.6868264,114.2078876
22.6868237,114.2078964
22.6868211,114.2079053
22.6868188,114.2079142
22.6868167,114.2079232
22.6868148,114.2079323
22.6868131,114.2079414
22.6868116,114.2079506
22.6868104,114.2079598
22.6868094,114.2079691
22.6868086,114.2079783
22.6868081,114.2079876
22.6868077,114.2079969
22.6868076,114.2080062
22.6868077,114.2080155
22.6868081,114.2080248
22.6868086,114.2080341
22.6868094,114.2080434
22.6868104,114.2080526
22.6868116,114.2080618
22.6868131,114.2080710
22.6868148,114.2080801
22.6868167,114.2080892
22.6868188,114.2080982
22.6868211,114.2081071
22.6868237,114.2081160
22.6868264,114.2081248
22.6868294,114.2081336
22.6868326,114.2081422
22.6868360,114.2081508
22.6868395,114.2081592
22.6868433,114.2081675
22.6868473,114.2081758
22.6868515,114.2081839
22.6868559,114.2081919
22.6868605,114.2081998
22.6868653,114.2082075
22.6868702,114.2082151
22.6868754,114.2082225
22.6868807,114.2082299
22.6868862,114.2082370
22.6868918,114.2082440
22.6868976,114.2082508
22.6869036,114.2082575
22.6869098,114.2082640
22.6869161,114.2082703
22.6869225,114.2082764
22.6869291,114.2082824
22.6869359,114.2082881
22.6869428,114.2082937
22.6869498,114.2082991
22.6869569,114.2083043
22.6869642,114.2083092
22.6869715,114.2083140
22.6869790,114.2083185
22.6869866,114.2083229
22.6869943,114.2083270
22.6870021,114.2083309
22.6870100,114.2083345
22.6870180,114.2083380
22.6870260,114.2083412
22.6870342,114.2083442
22.6870424,114.2083470
22.6870506,114.2083495
22.6870589,114.2083518
22.6870673,114.2083538
22.6870757,114.2083556
22.6870842,114.2083572
22.6870927,114.2083585
22.6871012,114.2083596
22.6871098,114.2083605
22.6871183,114.2083611
22.6871269,114.2083615
22.6871355,114.2083616
22.6871441,114.2083615
22.6871526,114.2083611
22.6871612,114.2083605
22.6871698,114.2083596
22.6871783,114.2083585
22.6871868,114.2083572
22.6871952,114.2083556
22.6872037,114.2083538
22.6872120,114.2083518
22.6872204,114.2083495
22.6872286,114.2083470
22.6872368,114.2083442
22.6872449,114.2083412
22.6872530,114.2083380
22.6872610,114.2083345
22.6872689,114.2083309
22.6872766,114.2083270
22.6872843,114.2083229
22.6872919,114.2083185
22.6872994,114.2083140
22.6873068,114.2083092
22.6873141,114.2083043
22.6873212,114.2082991
22.6873282,114.2082937
22.6873351,114.2082881
22.6873418,114.2082824
22.6873484,114.2082764
22.6873549,114.2082703
22.6873612,114.2082640
22.6873673,114.2082575
